Date,Open,High,Low,Close,Adj Close,Volume,MA5,MA20,MA50,Previous day close price,Change in price,Percent change in price,Previous day volume,Change in volume,Percent change in volume,VMA5,VMA20,Volume_Osc,Previous day open price,Change in open price,Percent change in open price,Previous day high price,Change in high price,Percent change in high price,Previous day low price,Change in low price,Percent change in low price
2025-04-29,208.69,212.24,208.37,211.21,210.49,36827600.0,208.71999999999997,200.618,217.6696,210.14,1.0700000000000216,0.005091843532882834,38743100.0,-1915500.0,-0.04944106176325591,42806640.0,77751605.0,-44.94436481407683,210.0,-1.3100000000000023,-0.006238095238095265,211.5,0.7400000000000091,0.0034988179669031005,207.46,0.9099999999999966,0.004386387737395081
2025-04-30,209.3,213.58,206.67,212.5,211.78,52286500.0,210.3,200.08350000000002,217.03019999999998,211.21,1.289999999999992,0.006107665356754,36827600.0,15458900.0,0.4197639813618048,42678100.0,78545295.0,-45.664345649220614,208.69,0.6100000000000136,0.0029229958311371984,212.24,1.3400000000000034,0.00631360723709018,208.37,-1.700000000000017,-0.008158564092719756
2025-05-01,209.08,214.56,208.9,213.32,212.59,57365700.0,211.29000000000002,199.555,216.3992,212.5,0.8199999999999932,0.0038588235294116924,52286500.0,5079200.0,0.09714170961911783,44689040.0,79618285.0,-43.87088342834815,209.3,-0.21999999999999886,-0.0010511227902532116,213.58,0.9799999999999898,0.004588444610918563,206.67,2.230000000000018,0.010790148545991363
2025-05-02,206.09,206.99,202.16,205.35,204.65,101010600.0,210.504,199.663,215.5896,213.32,-7.969999999999999,-0.03736171010688172,57365700.0,43644900.0,0.7608187470910317,57246700.0,79497865.0,-27.98963846387573,209.08,-2.990000000000009,-0.014300746125884833,214.56,-7.569999999999993,-0.035281506338553315,208.9,-6.740000000000009,-0.032264241263762594
2025-05-05,203.1,204.1,198.21,198.89,198.21,69018500.0,208.254,200.1885,214.6564,205.35,-6.460000000000008,-0.0314584855125396,101010600.0,-31992100.0,-0.31672022540208655,63301780.0,76653245.0,-17.41800363441887,206.09,-2.990000000000009,-0.01450822456208456,206.99,-2.890000000000015,-0.0139620271510702,202.16,-3.9499999999999886,-0.01953897902651358
2025-05-06,198.21,200.65,197.02,198.51,197.83,51216500.0,205.714,201.041,213.68460000000002,198.89,-0.37999999999999545,-0.0019106038513750923,69018500.0,-17802000.0,-0.25793084462861404,66179560.0,71190755.0,-7.039109221415056,203.1,-4.889999999999986,-0.024076809453471126,204.1,-3.4499999999999886,-0.016903478686918105,198.21,-1.1899999999999977,-0.006003733414055801
2025-05-07,199.17,199.44,193.25,196.25,195.58,68536700.0,202.464,202.2325,212.6688,198.51,-2.259999999999991,-0.011384816885799176,51216500.0,17320200.0,0.3381761736940243,69429600.0,68574615.0,1.2467951879861083,198.21,0.9599999999999795,0.004843347964280209,200.65,-1.210000000000008,-0.006030401196112645,197.02,-3.7700000000000102,-0.019135113186478536
2025-05-08,197.72,200.05,194.68,197.49,196.82,50478900.0,199.298,202.1645,211.8114,196.25,1.240000000000009,0.006318471337579679,68536700.0,-18057800.0,-0.2634763564630337,68052240.0,61878765.0,9.976726264656381,199.17,-1.4499999999999886,-0.007280212883466364,199.44,0.6100000000000136,0.0030585639791416153,193.25,1.4300000000000068,0.007399741267787974
2025-05-09,199.0,200.54,197.54,198.53,197.85,36453900.0,197.93400000000003,202.57,211.03599999999997,197.49,1.039999999999992,0.005266089422249154,50478900.0,-14025000.0,-0.2778388594046225,55140900.0,57607460.0,-4.281667686789176,197.72,1.2800000000000011,0.006473801335221463,200.05,0.4899999999999807,0.0024493876530866654,194.68,2.859999999999985,0.014690774604479095
2025-05-12,210.97,211.27,206.75,210.79,210.35,63775800.0,200.314,203.202,210.415,198.53,12.259999999999991,0.06175389109958185,36453900.0,27321900.0,0.7494918239200743,54092360.0,56424455.0,-4.133128091356841,199.0,11.969999999999999,0.060150753768844156,200.54,10.730000000000018,0.053505535055350606,197.54,9.210000000000008,0.04662346866457434
