Date,Open,High,Low,Close,Adj Close,Volume,MA5,MA20,MA50,Previous day close price,Change in price,Percent change in price,Previous day volume,Change in volume,Percent change in volume,VMA5,VMA20,Volume_Osc,Previous day open price,Change in open price,Percent change in open price,Previous day high price,Change in high price,Percent change in high price,Previous day low price,Change in low price,Percent change in low price
2025-05-06,273.11,277.73,271.35,275.35,275.35,76715800,281.1,261.6115,261.279,280.26,-4.909999999999968,-0.01751944622850199,94618900.0,-17903100.0,-0.18921272599871697,102881900.0,124165090.0,-17.141041817792747,284.57,-11.45999999999998,-0.04027128650244216,284.85,-7.1200000000000045,-0.024995611725469602,274.4,-3.0499999999999545,-0.011115160349854047
2025-05-07,276.88,277.92,271.0,276.22,276.22,71592600,279.912,264.3295,260.7474,275.35,0.8700000000000045,0.003159615035409402,76715800.0,-5123200.0,-0.06678154956345372,91408200.0,119164545.0,-23.292452465622222,273.11,3.769999999999982,0.013803961773644291,277.73,0.18999999999999773,0.0006841176682388372,271.35,-0.35000000000002274,-0.0012898470609914447
2025-05-08,279.63,289.8,279.41,284.82,284.82,97539400,280.77200000000005,264.9605,260.6278,276.22,8.599999999999966,0.031134602852798343,71592600.0,25946800.0,0.3624229319790033,90984280.0,113069845.0,-19.53267469323939,276.88,2.75,0.00993210054897431,277.92,11.879999999999995,0.042746113989637236,271.0,8.410000000000025,0.031033210332103378
2025-05-09,290.21,307.04,290.0,298.26,298.26,132387800,282.98199999999997,267.2535,260.954,284.82,13.439999999999998,0.047187697493153546,97539400.0,34848400.0,0.3572751113908841,94570900.0,110603105.0,-14.495257615055202,279.63,10.579999999999984,0.03783571147587872,289.8,17.24000000000001,0.05948930296756383,279.41,10.589999999999975,0.03790129200816006
2025-05-12,321.99,322.21,311.5,318.38,318.38,112826700,290.606,270.557,261.462,298.26,20.120000000000005,0.06745792261785022,132387800.0,-19561100.0,-0.1477560621144849,98212460.0,109797035.0,-10.550899666826158,290.21,31.78000000000003,0.10950690879018654,307.04,15.169999999999959,0.04940724335591451,290.0,21.5,0.07413793103448274
2025-05-13,320.0,337.59,316.8,334.07,334.07,136992600,302.35,274.643,262.4504,318.38,15.689999999999998,0.049280733714429203,112826700.0,24165900.0,0.21418600384483466,110267820.0,111639905.0,-1.2290273804872909,321.99,-1.990000000000009,-0.006180316158886923,322.21,15.379999999999995,0.04773284503894981,311.5,5.300000000000011,0.01701444622792936
2025-05-14,342.5,350.0,337.0,347.68,347.68,136997300,316.642,279.3215,263.9632,334.07,13.610000000000014,0.04073996467806151,136992600.0,4700.0,3.430842249874111e-05,123348760.0,114510055.0,7.718715181823989,320.0,22.5,0.0703125,337.59,12.410000000000025,0.03676056755235657,316.8,20.19999999999999,0.0637626262626263
2025-05-15,340.34,346.14,334.72,342.82,342.82,97882600,328.24199999999996,284.385,265.23760000000004,347.68,-4.860000000000014,-0.013978370915784688,136997300.0,-39114700.0,-0.28551438604994406,123417400.0,113785250.0,8.465200893788957,342.5,-2.160000000000025,-0.006306569343065727,350.0,-3.8600000000000136,-0.011028571428571499,337.0,-2.2799999999999727,-0.006765578635014702
2025-05-16,346.24,351.62,342.33,349.98,349.98,95895700,338.58599999999996,289.81550000000004,266.9682,342.82,7.160000000000025,0.020885595939560186,97882600.0,-1986900.0,-0.020298806938107483,116118980.0,114409795.0,1.4939149222319643,340.34,5.900000000000034,0.017335605570899748,346.14,5.480000000000018,0.015831744380886414,334.72,7.609999999999957,0.022735420650095373
2025-05-19,336.3,343.0,333.37,342.09,342.09,88869900,343.328,295.54499999999996,268.5566,349.98,-7.890000000000043,-0.022544145379736147,95895700.0,-7025800.0,-0.07326501605390023,111327620.0,113964890.0,-2.3141074413356604,346.24,-9.939999999999998,-0.02870841035120142,351.62,-8.620000000000005,-0.024515101530060868,342.33,-8.95999999999998,-0.02617357520521124
